model,dataset,data_dir,dataset_key,method,compression_ratio,fraction,score_name,score,lower_is_better,metrics_path,config_path,predictions_path,status
llama31_8b_instruct,longbench,narrativeqa,longbench:narrativeqa,chunkkv,0.4,1.0,score,30.61,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__chunkkv__r0p4/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.40__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__chunkkv__r0p4/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.40__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__chunkkv__r0p4/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.40__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,narrativeqa,longbench:narrativeqa,chunkkv,0.5,0.01,score,11.11,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__chunkkv__r0p5/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__fraction0.010__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__chunkkv__r0p5/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__fraction0.010__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__chunkkv__r0p5/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__fraction0.010__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,narrativeqa,longbench:narrativeqa,chunkkv,0.5,1.0,score,30.44,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__chunkkv__r0p5/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__chunkkv__r0p5/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__chunkkv__r0p5/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,narrativeqa,longbench:narrativeqa,chunkkv,0.6,1.0,score,30.2,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__chunkkv__r0p6/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.60__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__chunkkv__r0p6/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.60__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__chunkkv__r0p6/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.60__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,narrativeqa,longbench:narrativeqa,chunkkv,0.7,1.0,score,29.63,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__chunkkv__r0p7/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.70__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__chunkkv__r0p7/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.70__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__chunkkv__r0p7/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.70__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,narrativeqa,longbench:narrativeqa,snapkv,0.3,1.0,score,30.69,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__snapkv__r0p3/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.30__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__snapkv__r0p3/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.30__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__snapkv__r0p3/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.30__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,narrativeqa,longbench:narrativeqa,snapkv,0.4,1.0,score,30.21,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__snapkv__r0p4/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.40__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__snapkv__r0p4/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.40__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__snapkv__r0p4/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.40__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,narrativeqa,longbench:narrativeqa,snapkv,0.5,0.01,score,11.11,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__snapkv__r0p5/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__fraction0.010__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__snapkv__r0p5/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__fraction0.010__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__snapkv__r0p5/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__fraction0.010__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,narrativeqa,longbench:narrativeqa,snapkv,0.5,1.0,score,30.79,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__snapkv__r0p5/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__snapkv__r0p5/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__snapkv__r0p5/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.50__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,narrativeqa,longbench:narrativeqa,snapkv,0.6,1.0,score,30.6,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__snapkv__r0p6/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.60__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__snapkv__r0p6/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.60__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__snapkv__r0p6/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.60__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,narrativeqa,longbench:narrativeqa,snapkv,0.7,1.0,score,30.03,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__snapkv__r0p7/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.70__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__snapkv__r0p7/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.70__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_narrativeqa__snapkv__r0p7/longbench__narrativeqa__--Tan--model--Llama-3.1-8B-Instruct__snapkv__0.70__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,passage_count,longbench:passage_count,blockwise,0.3,1.0,score,11.05,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__blockwise__r0p3/longbench__passage_count__--Tan--mo-4a9a52dc19__block_wise__0.30__query_aware__qwindow64__topk4__42a138d56a21/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__blockwise__r0p3/longbench__passage_count__--Tan--mo-4a9a52dc19__block_wise__0.30__query_aware__qwindow64__topk4__42a138d56a21/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__blockwise__r0p3/longbench__passage_count__--Tan--mo-4a9a52dc19__block_wise__0.30__query_aware__qwindow64__topk4__42a138d56a21/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,passage_count,longbench:passage_count,blockwise,0.4,1.0,score,11.13,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__blockwise__r0p4/longbench__passage_count__--Tan--mo-4a9a52dc19__block_wise__0.40__query_aware__qwindow64__topk4__78c371ade336/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__blockwise__r0p4/longbench__passage_count__--Tan--mo-4a9a52dc19__block_wise__0.40__query_aware__qwindow64__topk4__78c371ade336/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__blockwise__r0p4/longbench__passage_count__--Tan--mo-4a9a52dc19__block_wise__0.40__query_aware__qwindow64__topk4__78c371ade336/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,passage_count,longbench:passage_count,blockwise,0.5,0.01,score,0.0,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__blockwise__r0p5/longbench__passage_count__--Tan--mo-4a9a52dc19__block_wise__0.50__fraction0.010__query_aware__qwindow64__75be4d376930/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__blockwise__r0p5/longbench__passage_count__--Tan--mo-4a9a52dc19__block_wise__0.50__fraction0.010__query_aware__qwindow64__75be4d376930/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__blockwise__r0p5/longbench__passage_count__--Tan--mo-4a9a52dc19__block_wise__0.50__fraction0.010__query_aware__qwindow64__75be4d376930/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,passage_count,longbench:passage_count,blockwise,0.5,1.0,score,11.05,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__blockwise__r0p5/longbench__passage_count__--Tan--mo-4a9a52dc19__block_wise__0.50__query_aware__qwindow64__topk4__e4acbb1f7e21/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__blockwise__r0p5/longbench__passage_count__--Tan--mo-4a9a52dc19__block_wise__0.50__query_aware__qwindow64__topk4__e4acbb1f7e21/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__blockwise__r0p5/longbench__passage_count__--Tan--mo-4a9a52dc19__block_wise__0.50__query_aware__qwindow64__topk4__e4acbb1f7e21/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,passage_count,longbench:passage_count,blockwise,0.6,1.0,score,7.5,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__blockwise__r0p6/longbench__passage_count__--Tan--mo-4a9a52dc19__block_wise__0.60__query_aware__qwindow64__topk4__c7cc9ba9b3e4/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__blockwise__r0p6/longbench__passage_count__--Tan--mo-4a9a52dc19__block_wise__0.60__query_aware__qwindow64__topk4__c7cc9ba9b3e4/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__blockwise__r0p6/longbench__passage_count__--Tan--mo-4a9a52dc19__block_wise__0.60__query_aware__qwindow64__topk4__c7cc9ba9b3e4/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,passage_count,longbench:passage_count,blockwise,0.7,1.0,score,6.54,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__blockwise__r0p7/longbench__passage_count__--Tan--mo-4a9a52dc19__block_wise__0.70__query_aware__qwindow64__topk4__b70c460450cb/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__blockwise__r0p7/longbench__passage_count__--Tan--mo-4a9a52dc19__block_wise__0.70__query_aware__qwindow64__topk4__b70c460450cb/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__blockwise__r0p7/longbench__passage_count__--Tan--mo-4a9a52dc19__block_wise__0.70__query_aware__qwindow64__topk4__b70c460450cb/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,passage_count,longbench:passage_count,chunkkv,0.3,1.0,score,11.15,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__chunkkv__r0p3/longbench__passage_count__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.30__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__chunkkv__r0p3/longbench__passage_count__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.30__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__chunkkv__r0p3/longbench__passage_count__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.30__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,passage_count,longbench:passage_count,chunkkv,0.4,1.0,score,12.55,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__chunkkv__r0p4/longbench__passage_count__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.40__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__chunkkv__r0p4/longbench__passage_count__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.40__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__chunkkv__r0p4/longbench__passage_count__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.40__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,passage_count,longbench:passage_count,chunkkv,0.5,0.01,score,0.0,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__chunkkv__r0p5/longbench__passage_count__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__fraction0.010__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__chunkkv__r0p5/longbench__passage_count__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__fraction0.010__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__chunkkv__r0p5/longbench__passage_count__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__fraction0.010__query_aware/ATC26_predictions.csv,success
llama31_8b_instruct,longbench,passage_count,longbench:passage_count,chunkkv,0.5,1.0,score,10.55,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__chunkkv__r0p5/longbench__passage_count__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__chunkkv__r0p5/longbench__passage_count__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/llama31_8b_instruct__longbench_passage_count__chunkkv__r0p5/longbench__passage_count__--Tan--model--Llama-3.1-8B-Instruct__chunkkv__0.50__query_aware/ATC26_predictions.csv,success
